,Name,Location,Cuisine,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Parking Availability,Weekend Reservations,Weekday Reservations,Revenue
7581,Restaurant 7581,Downtown,French,4.5,71.0,63.13,8762.0,88836.0,6.0,518.0,117.47248827733662,2.1,2.5,No,26.0,53.0,1013516.44
7582,Restaurant 7582,Suburban,Mexican,3.1,51.0,28.08,729.0,7811.0,14.0,725.0,202.1033465215331,9.4,9.4,No,43.0,19.0,341700.53
7583,Restaurant 7583,Downtown,Indian,4.1,75.0,35.43,7907.0,82360.0,3.0,641.0,231.2559851546348,8.2,8.0,Yes,23.0,1.0,611148.57
7584,Restaurant 7584,Suburban,French,3.6,52.0,58.6,1933.0,25198.0,18.0,978.0,208.99835108547427,1.3,6.2,Yes,50.0,33.0,700066.0
7585,Restaurant 7585,Suburban,Indian,3.3,50.0,35.58,1934.0,21101.0,7.0,364.0,228.4085530875932,6.2,8.7,No,34.0,16.0,410514.05
7586,Restaurant 7586,Suburban,Italian,4.5,69.0,48.81,911.0,12591.0,9.0,,195.37611971875373,2.0,9.5,No,26.0,14.0,757734.36
7587,Restaurant 7587,Downtown,Mexican,3.4,85.0,35.94,3694.0,40068.0,15.0,228.0,258.9582278459552,2.3,8.8,No,39.0,64.0,701275.32
7588,Restaurant 7588,Suburban,Japanese,3.4,63.0,68.93,876.0,9210.0,19.0,95.0,256.68399271786905,2.7,9.1,No,31.0,46.0,983199.32
7589,Restaurant 7589,Downtown,Italian,3.6,86.0,51.9,4699.0,49849.0,16.0,446.0,249.06188346360864,4.6,3.4,No,14.0,68.0,1012173.35
7590,Restaurant 7590,Suburban,French,4.2,67.0,64.77,3043.0,34342.0,19.0,817.0,193.86453053295776,8.9,5.6,No,45.0,42.0,990170.8
7591,Restaurant 7591,Suburban,Japanese,4.3,53.0,72.02,2031.0,29170.0,19.0,398.0,298.5325504845204,,8.2,No,7.0,11.0,866283.5
7592,Restaurant 7592,Rural,American,3.0,32.0,41.22,2813.0,34157.0,17.0,181.0,59.77800345464944,7.2,5.7,Yes,30.0,3.0,319969.37
7593,Restaurant 7593,Rural,Japanese,3.5,37.0,71.26,3489.0,37651.0,6.0,731.0,98.91327497622186,9.7,6.8,Yes,7.0,29.0,602813.19
7594,Restaurant 7594,Rural,French,3.9,33.0,60.46,3761.0,42713.0,1.0,460.0,252.21932325384267,6.8,9.3,No,29.0,18.0,457533.19
7595,Restaurant 7595,Downtown,Japanese,3.7,84.0,73.88,3020.0,34764.0,19.0,185.0,256.57312973038097,8.3,3.7,No,37.0,21.0,1395019.72
7596,Restaurant 7596,Downtown,French,4.8,82.0,55.55,3213.0,38455.0,15.0,666.0,254.6882053102661,9.1,5.9,No,1.0,69.0,1032029.65
7597,Restaurant 7597,Suburban,Italian,4.6,63.0,54.74,2368.0,,3.0,863.0,268.17848401485423,7.4,6.1,No,46.0,40.0,776590.02
7598,Restaurant 7598,Suburban,Mexican,4.3,63.0,31.45,2132.0,25862.0,17.0,953.0,155.65198401904271,6.9,4.2,Yes,31.0,60.0,465724.7
7599,Restaurant 7599,Suburban,American,3.7,54.0,44.34,1664.0,19902.0,6.0,75.0,282.9583804841334,1.2,4.3,Yes,47.0,19.0,539682.38
7600,Restaurant 7600,Suburban,Mexican,4.4,54.0,25.11,1443.0,21286.0,4.0,562.0,102.29261958112124,5.7,7.9,Yes,6.0,49.0,313484.71
7601,Restaurant 7601,Downtown,Mexican,4.7,82.0,34.56,2004.0,28447.0,8.0,540.0,284.23712226127697,5.2,9.4,Yes,45.0,14.0,643475.87
7602,Restaurant 7602,Suburban,Mexican,4.2,53.0,26.32,3823.0,43810.0,4.0,929.0,189.16962990627877,5.7,,No,31.0,50.0,327611.16
7603,Restaurant 7603,Suburban,French,4.6,67.0,62.93,4253.0,51041.0,2.0,815.0,90.97101803896196,4.9,5.4,No,44.0,7.0,944292.87
7604,Restaurant 7604,Rural,French,4.5,35.0,59.58,2569.0,33553.0,10.0,772.0,234.01927674075844,9.2,7.8,Yes,28.0,27.0,485532.75
7605,Restaurant 7605,Suburban,American,4.1,54.0,42.49,3234.0,32909.0,12.0,517.0,123.96981632563376,9.0,10.0,Yes,11.0,10.0,532409.48
7606,Restaurant 7606,Suburban,French,3.6,52.0,61.91,2127.0,21043.0,1.0,771.0,105.11439578387522,2.1,1.7,Yes,37.0,5.0,716315.95
7607,Restaurant 7607,Suburban,Indian,4.5,69.0,31.8,1783.0,21996.0,12.0,651.0,93.01881742332388,5.8,6.9,No,1.0,26.0,504814.7
7608,Restaurant 7608,Downtown,French,3.4,,60.66,4991.0,53210.0,10.0,88.0,57.351328509032754,9.6,6.0,Yes,70.0,41.0,991343.14
7609,Restaurant 7609,Rural,French,4.6,32.0,58.05,1288.0,13654.0,12.0,954.0,241.16350336583884,6.4,6.5,Yes,7.0,10.0,430773.95
7610,Restaurant 7610,Suburban,French,4.6,69.0,61.16,,18114.0,19.0,76.0,171.62606821656112,8.2,1.2,Yes,61.0,7.0,955320.84
7611,Restaurant 7611,Suburban,Italian,4.6,51.0,53.12,1481.0,18618.0,3.0,247.0,294.6830367417019,4.4,9.6,Yes,7.0,30.0,608909.12
7612,Restaurant 7612,Rural,American,3.9,49.0,35.89,1625.0,19181.0,19.0,965.0,159.81789272207448,4.4,1.8,Yes,18.0,18.0,413854.18
7613,Restaurant 7613,Suburban,Indian,3.4,67.0,35.67,2508.0,30111.0,7.0,791.0,260.8376371341492,3.9,3.8,Yes,61.0,,544759.47
7614,Restaurant 7614,Downtown,French,3.2,79.0,61.79,1364.0,18941.0,1.0,577.0,292.023658258742,1.2,3.7,Yes,53.0,59.0,1083546.32
7615,Restaurant 7615,Suburban,,4.5,70.0,38.25,,21619.0,13.0,372.0,55.615517406097695,9.3,7.6,Yes,36.0,50.0,614816.45
7616,Restaurant 7616,Downtown,Japanese,4.8,76.0,75.48,6632.0,70141.0,9.0,71.0,76.3297226624609,4.1,7.0,Yes,72.0,63.0,1294625.97
7617,Restaurant 7617,Downtown,Italian,4.3,89.0,50.72,7801.0,86199.0,16.0,122.0,136.96594244545582,4.3,1.6,Yes,14.0,65.0,
7618,Restaurant 7618,Suburban,French,3.3,63.0,57.01,1043.0,10504.0,18.0,745.0,267.52904694307404,7.8,2.3,Yes,24.0,5.0,814849.96
7619,Restaurant 7619,Rural,Indian,4.9,39.0,31.19,3000.0,35266.0,15.0,937.0,259.4876116909158,5.7,3.9,No,11.0,26.0,
7620,Restaurant 7620,Downtown,Italian,5.0,89.0,50.96,8578.0,89253.0,15.0,490.0,141.68375602130376,4.3,7.3,Yes,66.0,47.0,1038129.49
7621,Restaurant 7621,Rural,Indian,3.9,45.0,34.13,2746.0,30423.0,15.0,999.0,99.9760076852773,9.0,9.4,No,10.0,17.0,369110.81
7622,Restaurant 7622,Suburban,Italian,4.2,55.0,47.12,,34183.0,10.0,441.0,250.5802204539764,8.4,3.8,No,31.0,19.0,
7623,Restaurant 7623,Downtown,Japanese,4.6,86.0,65.34,9065.0,96518.0,18.0,696.0,199.22864726554528,9.8,5.7,Yes,8.0,72.0,1281406.16
7624,Restaurant 7624,Suburban,American,4.5,55.0,41.23,3165.0,35758.0,15.0,381.0,57.90011683498221,6.8,4.4,No,20.0,2.0,525419.81
7625,Restaurant 7625,Rural,Italian,4.9,47.0,51.58,1382.0,16400.0,12.0,50.0,251.05398318010765,7.2,6.2,No,31.0,39.0,556216.54
7626,Restaurant 7626,Suburban,Mexican,3.2,59.0,26.56,860.0,13544.0,1.0,487.0,289.24021658982326,3.9,6.7,Yes,,37.0,353538.48
7627,Restaurant 7627,Suburban,Japanese,4.2,59.0,71.62,1515.0,17953.0,13.0,957.0,60.5217479123369,1.9,5.7,Yes,,17.0,949864.49
7628,Restaurant 7628,Downtown,Mexican,4.4,78.0,35.47,4635.0,49094.0,17.0,257.0,121.46840070375475,2.0,4.5,Yes,15.0,11.0,636991.96
7629,Restaurant 7629,Suburban,Japanese,4.8,64.0,75.76,3447.0,43891.0,17.0,63.0,254.8662439619843,6.8,8.9,No,50.0,55.0,1102148.01
7630,Restaurant 7630,Suburban,Mexican,4.7,60.0,34.77,1970.0,25313.0,7.0,271.0,196.16242067158817,2.0,,No,27.0,47.0,476313.43
7631,Restaurant 7631,Suburban,Mexican,5.0,56.0,33.88,1193.0,20148.0,11.0,293.0,297.33905616511856,9.2,10.0,No,21.0,18.0,
7632,Restaurant 7632,Downtown,Indian,4.0,87.0,32.3,5626.0,59031.0,12.0,708.0,278.8757510003462,7.3,4.7,Yes,42.0,25.0,648382.55
7633,Restaurant 7633,Rural,Italian,4.7,31.0,46.72,4355.0,52883.0,9.0,324.0,94.56788658145754,3.0,,Yes,22.0,0.0,339184.57
7634,Restaurant 7634,Rural,Italian,3.9,31.0,49.89,2022.0,25862.0,,638.0,218.5070661598533,3.5,6.9,No,0.0,0.0,364505.31
7635,Restaurant 7635,Suburban,Japanese,3.8,62.0,71.82,2794.0,35498.0,1.0,157.0,213.32174501882164,7.4,8.1,No,6.0,5.0,990991.88
7636,Restaurant 7636,Downtown,American,3.5,80.0,,2250.0,29438.0,11.0,379.0,77.71431988879694,8.4,9.4,Yes,11.0,57.0,805708.58
7637,Restaurant 7637,Suburban,Indian,4.6,68.0,32.55,3199.0,33113.0,5.0,672.0,72.37973416125119,8.6,1.1,No,18.0,56.0,504791.45
7638,Restaurant 7638,Rural,Italian,5.0,49.0,50.28,4572.0,48084.0,19.0,174.0,192.3610292601693,6.4,8.9,Yes,46.0,8.0,578530.0
7639,Restaurant 7639,Downtown,Italian,3.5,70.0,52.12,2985.0,35951.0,18.0,142.0,150.74328254594838,2.4,5.7,No,63.0,9.0,831361.29
7640,Restaurant 7640,,Indian,3.1,46.0,34.9,2522.0,28672.0,18.0,461.0,186.3614788023169,8.4,4.4,Yes,13.0,43.0,384075.6
7641,Restaurant 7641,Rural,French,4.6,49.0,60.0,4318.0,47834.0,18.0,286.0,109.7071137273274,8.1,3.0,Yes,24.0,26.0,679850.7
7642,Restaurant 7642,Downtown,Indian,4.2,87.0,32.48,2494.0,31065.0,7.0,809.0,189.1657587934274,8.5,8.3,Yes,70.0,80.0,646025.69
7643,Restaurant 7643,Downtown,Italian,4.9,77.0,55.85,8455.0,88415.0,14.0,704.0,145.84882545105637,2.4,4.3,No,58.0,51.0,983747.45
7644,Restaurant 7644,Suburban,American,3.5,62.0,40.23,1120.0,13392.0,1.0,258.0,271.8843794984308,7.2,6.4,No,19.0,19.0,558437.28
7645,Restaurant 7645,Suburban,French,3.1,53.0,,843.0,11611.0,9.0,368.0,126.52166566555756,9.6,5.6,No,52.0,12.0,729478.11
7646,Restaurant 7646,Rural,Mexican,4.0,48.0,27.4,2276.0,23533.0,16.0,72.0,267.7086385315148,3.3,3.4,No,30.0,30.0,313757.45
7647,Restaurant 7647,Downtown,Indian,3.2,72.0,35.66,2132.0,22457.0,6.0,476.0,147.49809068838078,7.5,8.1,No,36.0,48.0,584355.17
7648,Restaurant 7648,Downtown,,3.5,75.0,27.81,3301.0,,7.0,59.0,194.54147215548875,3.3,3.7,,37.0,74.0,477205.66
7649,Restaurant 7649,Suburban,French,,55.0,57.23,937.0,15206.0,,981.0,121.59426005243655,3.8,8.1,Yes,35.0,26.0,720904.18
7650,Restaurant 7650,Rural,French,3.4,35.0,58.03,2467.0,30405.0,1.0,817.0,252.2722375649228,5.4,4.7,No,20.0,12.0,459561.66
7651,Restaurant 7651,Rural,French,3.2,37.0,55.03,1140.0,10691.0,16.0,226.0,260.9116385024435,9.1,1.3,No,19.0,35.0,472776.26
7652,Restaurant 7652,Suburban,Japanese,4.9,66.0,71.27,4712.0,,18.0,959.0,252.2625943043564,1.3,7.9,Yes,46.0,18.0,1069040.81
7653,Restaurant 7653,Downtown,Indian,3.6,79.0,34.26,2472.0,29426.0,18.0,815.0,209.95911812185216,9.9,9.1,No,48.0,28.0,629645.32
7654,Restaurant 7654,Suburban,American,3.9,54.0,44.89,2780.0,35638.0,19.0,913.0,126.19602432709372,7.9,2.1,Yes,36.0,22.0,565250.66
7655,Restaurant 7655,Suburban,American,4.8,68.0,35.45,1192.0,21486.0,13.0,339.0,209.12207494200928,4.2,6.3,Yes,49.0,66.0,553788.45
7656,Restaurant 7656,Suburban,Mexican,4.4,60.0,25.48,3236.0,36200.0,19.0,656.0,289.87791935422763,4.2,1.6,No,1.0,18.0,365167.32
7657,Restaurant 7657,Suburban,Mexican,4.2,59.0,34.74,1693.0,19731.0,3.0,856.0,212.09633844565664,5.3,8.5,No,43.0,12.0,465924.29
7658,Restaurant 7658,Downtown,Mexican,4.4,72.0,26.39,3713.0,40046.0,17.0,,289.0982518806612,8.9,9.9,Yes,48.0,37.0,454286.47
7659,Restaurant 7659,Suburban,Indian,4.7,59.0,30.02,3480.0,37352.0,11.0,129.0,126.1451131855258,1.2,5.5,No,8.0,34.0,410844.86
7660,Restaurant 7660,Downtown,,4.8,71.0,46.97,5670.0,57091.0,17.0,779.0,261.5002676669766,5.9,3.8,No,,32.0,767593.49
7661,Restaurant 7661,Suburban,Mexican,4.3,58.0,34.06,3282.0,32812.0,12.0,770.0,229.61712090890867,1.5,8.6,No,22.0,44.0,460031.68
7662,Restaurant 7662,Rural,French,4.8,34.0,63.83,4791.0,48873.0,12.0,455.0,254.80102165829325,2.0,5.7,No,4.0,1.0,501987.48
7663,Restaurant 7663,Downtown,Mexican,4.1,90.0,28.74,2016.0,27860.0,16.0,149.0,227.6907416805317,7.2,5.0,No,50.0,82.0,597074.08
7664,,Rural,,3.6,46.0,62.35,3194.0,32922.0,1.0,468.0,170.0907162926609,3.1,3.1,Yes,16.0,38.0,642953.9
7665,Restaurant 7665,Suburban,Japanese,4.8,55.0,70.58,4705.0,52250.0,13.0,72.0,221.6437450072096,1.4,6.5,No,33.0,46.0,882475.92
7666,Restaurant 7666,Suburban,Italian,4.1,60.0,54.95,3402.0,41716.0,2.0,842.0,283.02247817746047,,,Yes,43.0,32.0,741537.05
7667,Restaurant 7667,Suburban,Italian,4.8,54.0,45.62,4454.0,50182.0,16.0,758.0,154.3852959576061,2.9,3.4,Yes,7.0,26.0,570863.68
7668,Restaurant 7668,Downtown,Indian,3.1,76.0,38.94,4718.0,51255.0,7.0,439.0,287.9363230682402,7.9,2.9,Yes,38.0,49.0,674422.89
7669,Restaurant 7669,Rural,Indian,,36.0,31.88,1164.0,15182.0,2.0,296.0,62.3499966481391,6.6,4.9,Yes,22.0,1.0,262922.26
7670,Restaurant 7670,Downtown,American,4.9,73.0,39.31,3897.0,40353.0,18.0,651.0,53.543170484497786,7.6,5.1,Yes,56.0,32.0,665423.4
7671,Restaurant 7671,Downtown,Japanese,3.5,90.0,67.11,5352.0,57178.0,17.0,814.0,173.45071318146466,4.3,2.2,No,41.0,48.0,1361475.79
7672,Restaurant 7672,Suburban,Indian,4.9,59.0,37.73,4191.0,50866.0,16.0,535.0,262.1282380394523,2.0,3.5,No,44.0,6.0,
7673,Restaurant 7673,Rural,French,4.9,47.0,62.46,2717.0,28654.0,18.0,567.0,111.9588398325924,8.2,2.4,No,17.0,9.0,674466.94
7674,Restaurant 7674,Suburban,Japanese,4.8,50.0,71.03,4573.0,53938.0,16.0,68.0,223.35596396195763,2.3,9.1,Yes,49.0,27.0,814569.18
7675,Restaurant 7675,Downtown,Italian,4.1,83.0,52.68,1878.0,25293.0,1.0,540.0,186.726242718327,4.4,1.7,Yes,79.0,43.0,973202.97
7676,Restaurant 7676,Suburban,French,,55.0,62.04,2564.0,25682.0,5.0,836.0,122.6987772454654,3.4,8.9,Yes,45.0,12.0,768760.18
7677,Restaurant 7677,Rural,Japanese,4.7,40.0,73.54,4486.0,49073.0,15.0,159.0,121.4483484305442,3.7,5.8,Yes,37.0,30.0,
7678,Restaurant 7678,Suburban,Italian,4.6,63.0,47.63,4209.0,50745.0,13.0,928.0,68.31905019431798,6.4,7.0,Yes,42.0,28.0,690891.96
7679,Restaurant 7679,Rural,Indian,4.3,49.0,34.72,1426.0,17542.0,5.0,656.0,184.0535057685275,2.5,9.3,No,8.0,39.0,389440.26
7680,Restaurant 7680,Rural,French,5.0,32.0,56.67,3899.0,41845.0,18.0,648.0,162.53522833301108,5.0,4.3,Yes,5.0,8.0,429766.82
7681,Restaurant 7681,Suburban,French,4.4,65.0,59.73,1367.0,17116.0,5.0,445.0,122.35575457450211,6.7,7.3,No,5.0,28.0,868023.94
7682,Restaurant 7682,Downtown,Italian,5.0,85.0,52.72,4475.0,48434.0,16.0,62.0,292.6080895925068,8.8,7.0,,,3.0,1014910.04
7683,Restaurant 7683,Suburban,French,3.1,56.0,62.61,2181.0,28551.0,11.0,391.0,254.61868726200225,4.3,9.9,Yes,9.0,16.0,792995.34
7684,Restaurant 7684,Downtown,Indian,3.3,77.0,37.8,5946.0,58875.0,11.0,995.0,181.23771057561683,3.9,1.4,Yes,69.0,18.0,668212.75
7685,Restaurant 7685,Downtown,Indian,3.9,73.0,33.4,1959.0,21327.0,3.0,756.0,180.42606205586213,4.3,5.1,Yes,12.0,47.0,549153.25
7686,Restaurant 7686,Suburban,Indian,3.8,61.0,37.28,2562.0,27848.0,19.0,637.0,98.40292122146616,5.5,9.9,No,8.0,2.0,531605.72
7687,Restaurant 7687,Downtown,Italian,4.6,81.0,49.04,3348.0,40124.0,10.0,790.0,212.28180928430643,3.8,4.0,No,37.0,41.0,896253.88
7688,Restaurant 7688,Downtown,Mexican,3.3,79.0,35.39,1488.0,15373.0,2.0,208.0,288.40887330908345,3.3,9.7,Yes,31.0,57.0,627313.36
7689,Restaurant 7689,Suburban,,5.0,61.0,28.78,1720.0,20538.0,17.0,382.0,274.57237769019264,4.4,8.4,No,15.0,23.0,413336.56
7690,Restaurant 7690,Suburban,French,3.6,60.0,61.63,1982.0,20586.0,3.0,72.0,,8.0,4.1,No,16.0,58.0,827575.12
7691,Restaurant 7691,Suburban,Indian,3.9,60.0,38.25,2837.0,28796.0,3.0,766.0,63.27429766145227,3.3,,No,31.0,15.0,516891.8
7692,Restaurant 7692,Downtown,French,3.5,84.0,64.97,2776.0,34715.0,8.0,887.0,290.3112615070396,8.6,3.5,Yes,31.0,59.0,1222759.17
7693,Restaurant 7693,Rural,Italian,4.2,,49.82,882.0,17511.0,16.0,942.0,99.97646133590176,3.6,2.1,Yes,3.0,2.0,405051.95
7694,Restaurant 7694,Downtown,French,3.1,,58.97,1735.0,18868.0,12.0,289.0,187.60352184281825,6.4,4.9,No,54.0,16.0,1059056.2
7695,Restaurant 7695,Rural,American,3.3,31.0,39.73,725.0,8262.0,19.0,875.0,68.67745148573324,9.7,9.5,No,11.0,0.0,302014.6
7696,Restaurant 7696,Suburban,Mexican,4.5,58.0,28.56,2472.0,25006.0,1.0,244.0,260.8243893580716,9.6,5.6,No,50.0,50.0,379671.42
7697,Restaurant 7697,Rural,French,3.4,40.0,62.19,2387.0,27258.0,19.0,760.0,79.46612789664957,4.9,,Yes,27.0,6.0,
7698,,Suburban,,3.5,65.0,65.26,2482.0,23555.0,4.0,187.0,210.9392870248276,1.6,2.9,Yes,5.0,21.0,942197.61
7699,Restaurant 7699,Suburban,Japanese,4.6,62.0,66.39,3645.0,39384.0,17.0,559.0,64.15699504483725,9.1,6.6,No,3.0,6.0,935445.63
7700,,Rural,French,3.2,42.0,61.17,791.0,,19.0,272.0,89.1679691109644,,5.1,No,7.0,32.0,589716.99
7701,Restaurant 7701,Suburban,American,3.9,67.0,44.87,3805.0,37693.0,4.0,885.0,178.0352694108313,9.3,8.0,No,28.0,4.0,681825.5
7702,Restaurant 7702,Rural,Mexican,3.0,50.0,26.1,883.0,7835.0,15.0,477.0,61.421314609765865,7.6,5.6,No,26.0,12.0,311057.05
7703,Restaurant 7703,Suburban,Japanese,3.7,50.0,70.43,1792.0,24824.0,7.0,887.0,98.90319343047464,9.4,9.0,Yes,21.0,29.0,796633.2
7704,Restaurant 7704,Downtown,Italian,4.4,89.0,54.52,3700.0,43424.0,17.0,899.0,84.04307580229163,7.0,8.0,No,61.0,9.0,1100484.92
7705,Restaurant 7705,Downtown,Italian,3.2,79.0,54.9,5402.0,54070.0,9.0,504.0,60.14375769712511,10.0,2.3,Yes,49.0,13.0,980193.2
7706,Restaurant 7706,Suburban,Mexican,4.8,68.0,30.66,3922.0,43921.0,7.0,776.0,,5.2,2.2,,63.0,30.0,479771.15
7707,Restaurant 7707,Suburban,Italian,4.8,66.0,45.27,3036.0,33763.0,4.0,57.0,162.54157087817512,4.0,1.2,Yes,45.0,3.0,669461.69
7708,Restaurant 7708,Rural,American,3.2,30.0,36.16,728.0,7740.0,17.0,931.0,264.7339561463695,4.5,4.3,Yes,14.0,13.0,263288.52
7709,Restaurant 7709,Downtown,French,5.0,70.0,61.45,8218.0,91355.0,15.0,265.0,139.55568981343967,4.2,1.5,No,46.0,47.0,983018.1
7710,Restaurant 7710,Rural,Mexican,3.6,46.0,26.36,2781.0,34224.0,9.0,333.0,60.647992371188685,4.6,5.0,Yes,,41.0,287032.82
7711,Restaurant 7711,Suburban,Japanese,3.2,64.0,66.64,1525.0,23404.0,16.0,542.0,223.91344278263776,9.0,3.2,No,48.0,63.0,968064.98
7712,Restaurant 7712,Suburban,French,3.0,51.0,63.49,2457.0,23858.0,6.0,488.0,59.688547806984246,6.3,5.5,Yes,8.0,3.0,727572.6
7713,Restaurant 7713,Rural,Italian,3.8,,53.26,1068.0,18688.0,17.0,816.0,188.19555545024437,7.5,2.4,Yes,25.0,13.0,494699.88
7714,Restaurant 7714,Suburban,Italian,4.3,70.0,54.27,2332.0,24773.0,7.0,372.0,84.77800430538488,3.6,5.9,Yes,11.0,56.0,852825.84
7715,Restaurant 7715,Downtown,Japanese,3.7,71.0,66.16,2183.0,25112.0,17.0,766.0,217.7042433132832,9.9,9.7,No,10.0,34.0,
7716,Restaurant 7716,Rural,American,4.7,49.0,37.18,3397.0,38169.0,14.0,984.0,273.1759756284582,3.5,6.7,Yes,11.0,33.0,428686.45
7717,Restaurant 7717,Downtown,Japanese,4.4,78.0,74.16,5100.0,54885.0,15.0,722.0,288.9409514208628,2.4,6.1,No,25.0,13.0,1300707.45
7718,Restaurant 7718,Downtown,Mexican,3.7,88.0,32.93,3236.0,31667.0,,675.0,181.94408783762185,8.0,8.1,No,56.0,76.0,672811.07
7719,Restaurant 7719,Downtown,Japanese,4.5,71.0,73.87,3021.0,33754.0,19.0,806.0,183.17593037301316,8.6,1.1,Yes,29.0,23.0,1184127.07
7720,Restaurant 7720,Rural,Italian,4.9,45.0,55.89,1301.0,20053.0,18.0,897.0,59.56976170651297,4.5,3.5,Yes,4.0,22.0,578997.24
7721,Restaurant 7721,Suburban,American,3.2,69.0,44.51,1727.0,18306.0,14.0,764.0,242.46903571972564,5.9,9.9,Yes,63.0,52.0,704643.06
7722,Restaurant 7722,Downtown,American,3.6,78.0,40.73,5342.0,60921.0,5.0,462.0,289.0521038821824,4.7,8.0,,36.0,26.0,
7723,Restaurant 7723,Downtown,Indian,3.9,89.0,33.42,2885.0,,7.0,266.0,159.5585309551438,3.6,,No,8.0,84.0,670449.16
7724,Restaurant 7724,Downtown,Japanese,4.0,90.0,71.27,3309.0,35688.0,12.0,194.0,248.4230242277431,8.3,3.9,Yes,30.0,7.0,1432604.59
7725,Restaurant 7725,Suburban,Mexican,4.1,53.0,32.02,831.0,7501.0,17.0,982.0,249.3641225632364,7.8,5.0,Yes,1.0,32.0,399698.35
7726,Restaurant 7726,Suburban,Italian,3.6,62.0,48.69,3148.0,30179.0,19.0,695.0,246.4252141947526,5.4,9.4,,15.0,27.0,697178.75
7727,Restaurant 7727,Rural,French,4.3,44.0,63.48,1404.0,22217.0,16.0,223.0,239.67024159969765,5.1,6.3,Yes,21.0,26.0,640039.69
7728,Restaurant 7728,Suburban,American,4.3,69.0,36.02,3775.0,44672.0,2.0,319.0,103.7741841683989,2.6,1.7,No,41.0,16.0,559035.46
7729,Restaurant 7729,Rural,Japanese,4.2,31.0,73.57,2422.0,25170.0,12.0,726.0,237.8562175407765,6.7,5.6,Yes,15.0,25.0,526903.03
7730,Restaurant 7730,Rural,Indian,3.2,49.0,30.35,2064.0,22509.0,17.0,931.0,86.09884528566468,9.3,3.6,No,19.0,43.0,357101.0
7731,Restaurant 7731,Rural,Mexican,4.0,47.0,30.48,1988.0,19273.0,3.0,668.0,228.12575910614024,7.5,4.0,Yes,12.0,13.0,328524.29
7732,Restaurant 7732,Rural,Mexican,3.7,38.0,34.48,2454.0,32025.0,8.0,809.0,50.88469695540874,5.6,2.0,No,16.0,29.0,307194.41
7733,Restaurant 7733,Rural,Italian,4.0,49.0,45.95,1702.0,25097.0,5.0,893.0,279.7062595419783,1.3,5.1,Yes,20.0,45.0,509870.05
7734,Restaurant 7734,Downtown,American,4.8,70.0,40.7,7478.0,82719.0,17.0,900.0,256.84720294839804,9.4,7.0,Yes,19.0,16.0,667708.45
7735,Restaurant 7735,Suburban,Italian,4.0,52.0,46.75,3670.0,38752.0,14.0,902.0,220.7408651822562,3.8,7.8,No,49.0,37.0,565456.1
7736,Restaurant 7736,Downtown,Indian,3.0,86.0,39.84,2632.0,33016.0,14.0,78.0,73.61694476743867,3.7,7.3,Yes,15.0,66.0,778828.4
7737,Restaurant 7737,Rural,French,3.9,40.0,64.16,1085.0,14986.0,4.0,269.0,256.2471378898291,5.2,6.9,No,22.0,5.0,576738.72
7738,Restaurant 7738,Suburban,French,4.6,57.0,65.27,2933.0,32680.0,15.0,770.0,268.7934535985162,4.9,8.8,No,10.0,55.0,848431.46
7739,Restaurant 7739,Downtown,French,4.6,90.0,64.62,1995.0,21327.0,2.0,550.0,221.9969508808711,9.7,4.0,Yes,66.0,88.0,1297620.53
7740,Restaurant 7740,Downtown,Mexican,4.0,81.0,33.1,4070.0,46633.0,4.0,98.0,293.9716585266932,2.5,2.9,Yes,57.0,69.0,606664.15
7741,Restaurant 7741,Rural,American,3.5,40.0,37.03,3230.0,39125.0,17.0,51.0,73.21984211432218,7.2,1.8,Yes,17.0,35.0,354711.61
7742,Restaurant 7742,Downtown,Italian,3.9,82.0,48.33,3161.0,33435.0,3.0,759.0,227.16239548171885,2.0,2.5,Yes,48.0,49.0,885779.4
7743,Restaurant 7743,Downtown,Italian,4.1,84.0,50.47,4891.0,,16.0,650.0,181.1990086627304,3.5,2.3,Yes,26.0,66.0,963393.71
7744,,Downtown,Indian,5.0,89.0,36.48,5208.0,58900.0,12.0,772.0,86.40153220269204,7.5,9.2,Yes,25.0,34.0,745835.0
7745,Restaurant 7745,Downtown,French,4.3,86.0,63.6,5774.0,57624.0,3.0,119.0,214.60352831920665,8.2,2.6,,57.0,18.0,1222792.6
7746,Restaurant 7746,Downtown,American,4.4,81.0,37.5,2803.0,37058.0,5.0,754.0,249.88205628169024,5.2,1.8,Yes,8.0,74.0,684352.9
7747,Restaurant 7747,Rural,American,4.0,48.0,36.41,1414.0,21688.0,16.0,95.0,91.18706028529668,8.1,4.6,No,7.0,14.0,409251.93
7748,Restaurant 7748,Rural,Indian,3.7,49.0,35.31,2758.0,33882.0,7.0,112.0,248.37267763604413,9.4,2.5,Yes,19.0,36.0,399858.76
7749,Restaurant 7749,Downtown,Japanese,4.6,80.0,66.74,7918.0,83976.0,16.0,680.0,73.24265566742636,9.4,2.2,No,23.0,30.0,1212057.82
7750,Restaurant 7750,Rural,American,4.0,39.0,42.63,3607.0,45012.0,17.0,787.0,197.85002776016344,4.1,4.3,,20.0,21.0,396285.76
7751,Restaurant 7751,Rural,American,5.0,46.0,41.33,4453.0,46230.0,2.0,902.0,249.6175273594706,3.8,9.3,No,44.0,6.0,437769.92
